time,hourly_demand,temperature_2m,relative_humidity_2m,wind_speed_10m,apparent_temperature
2002-03-25 22:00:00,43518.67999999,23.1,96,6.2,27.4
2002-03-25 23:00:00,40605.23999998,22.8,97,6.4,27.0
2002-03-26 00:00:00,37052.36999998,22.6,97,5.6,26.8
2002-03-26 01:00:00,35054.36999998,22.3,98,4.6,26.5
2002-03-26 02:00:00,33996.33999999,22.1,98,4.6,26.1
2002-03-26 03:00:00,33447.22999999,22.3,97,4.7,26.4
2002-03-26 04:00:00,33730.75999997,22.2,97,4.2,26.4
2002-03-26 05:00:00,34754.849999980004,22.0,97,3.9,26.1
2002-03-26 06:00:00,36450.05999999,21.9,98,3.2,26.0
2002-03-26 07:00:00,38402.92999999,22.3,96,3.1,26.6
2002-03-26 08:00:00,42291.16999999,22.9,97,2.9,27.5
2002-03-26 09:00:00,44445.27999998,23.7,96,3.4,28.7
2002-03-26 10:00:00,45465.37999998,24.1,96,3.3,29.3
2002-03-26 11:00:00,45229.78999999,24.2,94,3.5,29.2
2002-03-26 12:00:00,43796.92999998,26.0,89,4.0,31.8
2002-03-26 13:00:00,45190.35999999,26.8,86,6.2,32.9
2002-03-26 14:00:00,46447.89999998,27.3,81,7.0,32.8
2002-03-26 15:00:00,46484.50999998,27.2,77,7.6,31.5
2002-03-26 16:00:00,46050.39999999,26.9,76,6.6,31.1
2002-03-26 17:00:00,44174.44999999001,26.0,79,4.1,30.3
2002-03-26 18:00:00,46590.17999999,24.5,86,4.2,28.7
2002-03-26 19:00:00,47865.97999999,23.4,92,6.3,27.4
2002-03-26 20:00:00,46033.70999999,23.0,93,5.4,27.0
2002-03-26 21:00:00,46111.44999998,22.7,96,4.3,26.9
2002-03-26 22:00:00,44207.869999990005,22.6,97,3.9,26.9
2002-03-26 23:00:00,41005.60999998,22.5,96,5.5,26.5
2002-03-27 00:00:00,38022.77999998,22.4,96,5.2,26.4
2002-03-27 01:00:00,35699.779999980005,22.0,97,4.0,26.0
2002-03-27 02:00:00,34587.539999990004,21.7,98,3.1,25.8
2002-03-27 03:00:00,33964.12999999,22.1,96,2.9,26.3
2002-03-27 04:00:00,34057.889999980005,22.1,97,3.1,26.3
2002-03-27 05:00:00,34950.66999999,22.0,97,3.3,26.2
2002-03-27 06:00:00,36690.29,21.9,98,4.1,26.0
2002-03-27 07:00:00,38895.029999980005,22.6,96,4.6,26.8
2002-03-27 08:00:00,42690.57999997999,23.8,92,3.9,28.3
2002-03-27 09:00:00,44684.69999998,25.0,86,4.7,29.4
2002-03-27 10:00:00,45794.889999980005,25.8,84,4.2,30.6
2002-03-27 11:00:00,45766.29999999,26.6,81,4.4,32.1
2002-03-27 12:00:00,44188.61999998,27.5,79,5.0,34.0
2002-03-27 13:00:00,45445.65999999,28.3,73,5.8,34.7
2002-03-27 14:00:00,46706.44999999,27.4,74,6.2,31.7
2002-03-27 15:00:00,46829.77999998,27.3,73,4.0,31.6
2002-03-27 16:00:00,46460.30999999,26.8,74,2.5,31.2
2002-03-27 17:00:00,44870.69999999,26.4,77,2.8,30.8
2002-03-27 18:00:00,46933.58999999,25.6,83,3.3,30.3
2002-03-27 19:00:00,47452.88999998,24.8,89,3.3,29.7
2002-03-27 20:00:00,45463.95999999,24.4,90,4.8,28.9
2002-03-27 21:00:00,45458.12999998,24.0,92,4.3,28.7
2002-03-27 22:00:00,44259.33999999,23.8,93,4.1,28.5
2002-03-27 23:00:00,41320.36999998,23.7,94,4.6,28.3
2002-03-28 00:00:00,37642.18999997999,23.4,95,4.7,28.0
2002-03-28 01:00:00,35241.06999999,23.2,96,4.9,27.7
2002-03-28 02:00:00,34310.03999999,22.8,97,5.2,27.1
2002-03-28 03:00:00,33888.21999998,22.6,98,5.6,26.8
2002-03-28 04:00:00,34038.25999999,22.5,98,6.2,26.5
2002-03-28 05:00:00,34802.329999990005,22.3,98,5.2,26.4
2002-03-28 06:00:00,35490.299999990006,22.1,98,4.0,26.2
2002-03-28 07:00:00,38042.94999998,23.3,93,5.4,27.4
2002-03-28 08:00:00,41732.15999999,24.5,86,7.6,28.3
2002-03-28 09:00:00,43661.45999998,25.8,83,9.4,29.7
2002-03-28 10:00:00,44607.96999999,27.2,79,9.4,32.3
2002-03-28 11:00:00,43934.59999999,28.3,76,8.7,34.5
2002-03-28 12:00:00,42679.33999998,29.2,72,8.4,35.9
2002-03-28 13:00:00,44058.13999999,29.6,71,6.8,36.3
2002-03-28 14:00:00,45191.87999998,29.7,70,6.3,35.6
2002-03-28 15:00:00,45358.39999998,29.4,64,8.7,33.0
2002-03-28 16:00:00,44519.61999998,27.0,76,11.6,30.5
2002-03-28 17:00:00,42322.19999999,26.5,78,9.2,30.2
2002-03-28 18:00:00,45244.45999999,25.8,81,5.8,29.9
2002-03-28 19:00:00,47216.25999999,25.0,89,5.6,29.6
2002-03-28 20:00:00,45084.03999998,24.1,91,5.1,28.6
2002-03-28 21:00:00,44961.65999998,23.4,94,5.4,27.7
2002-03-28 22:00:00,43412.64999999,23.3,94,5.1,27.5
2002-03-28 23:00:00,40990.93999998,22.9,95,4.7,27.1
2002-03-29 00:00:00,37406.29999998,22.2,97,4.8,26.3
2002-03-29 01:00:00,34994.38999999,21.9,98,5.0,25.8
2002-03-29 02:00:00,33757.079999990005,21.8,98,4.3,25.8
2002-03-29 03:00:00,32984.88999999,21.5,98,5.2,25.2
2002-03-29 04:00:00,32473.84999999,21.4,98,4.7,25.1
2002-03-29 05:00:00,31549.52999998,21.0,99,4.0,24.7
2002-03-29 06:00:00,29329.77999999,20.9,99,5.1,24.4
2002-03-29 07:00:00,28807.54999999,23.1,95,5.5,27.4
2002-03-29 08:00:00,29851.09999998,25.0,87,5.5,29.4
2002-03-29 09:00:00,30720.42999999,26.3,82,8.0,30.5
2002-03-29 10:00:00,31191.51999998,27.8,76,8.7,32.9
2002-03-29 11:00:00,31316.74999997,28.8,73,6.8,35.3
2002-03-29 12:00:00,31265.12999999,29.6,71,5.4,37.0
2002-03-29 13:00:00,31322.73999998,30.2,69,6.2,38.0
2002-03-29 14:00:00,31500.01999999,30.4,67,6.9,36.4
2002-03-29 15:00:00,31408.52999998,30.6,66,8.4,35.5
2002-03-29 16:00:00,31418.15999998,29.9,67,7.6,34.3
2002-03-29 17:00:00,32466.57999999,29.0,70,3.7,34.0
2002-03-29 18:00:00,38455.65999998,28.1,75,8.4,32.5
2002-03-29 19:00:00,42117.279999980005,26.8,82,7.2,31.5
2002-03-29 20:00:00,40513.189999990005,25.6,88,8.3,30.2
2002-03-29 21:00:00,39897.83999999001,25.5,86,8.4,29.8
2002-03-29 22:00:00,39108.08999998,24.5,91,9.0,28.5
2002-03-29 23:00:00,36825.78999999,23.8,92,9.0,27.6
2002-03-30 00:00:00,34173.52999998,23.4,93,8.8,27.1
2002-03-30 01:00:00,32181.92999998,23.1,94,8.7,26.7
2002-03-30 02:00:00,31038.199999980003,22.9,94,8.0,26.5
2002-03-30 03:00:00,30405.58999999,23.2,86,6.8,26.4
2002-03-30 04:00:00,30231.93999999,23.2,86,6.0,26.5
2002-03-30 05:00:00,30431.98999998,22.9,88,5.1,26.4
2002-03-30 06:00:00,30105.26999999,22.6,90,5.4,26.1
2002-03-30 07:00:00,31305.63999999,24.1,87,6.2,27.9
2002-03-30 08:00:00,33732.99999998,26.2,79,5.7,30.5
2002-03-30 09:00:00,35275.56999999,28.2,73,5.6,33.1
2002-03-30 10:00:00,35956.60999999,29.7,64,9.9,34.7
2002-03-30 11:00:00,35957.04999998,30.3,59,12.6,34.4
2002-03-30 12:00:00,35517.259999990005,30.8,57,12.2,35.2
2002-03-30 13:00:00,35637.76999997,30.9,56,11.3,34.4
2002-03-30 14:00:00,35701.86999999,31.1,55,9.3,34.9
2002-03-30 15:00:00,35709.95999997,31.4,54,8.4,34.8
2002-03-30 16:00:00,35655.94999998999,30.5,58,6.9,33.9
2002-03-30 17:00:00,36345.65999998,29.5,66,4.8,33.9
2002-03-30 18:00:00,42909.17999999,28.3,70,8.7,32.2
2002-03-30 19:00:00,45991.42999999,27.1,77,7.9,31.2
2002-03-30 20:00:00,43863.69999999,26.3,80,7.3,30.5
2002-03-30 21:00:00,42189.89999999,25.6,84,6.8,29.8
2002-03-30 22:00:00,40383.86999998,25.1,86,6.2,29.5
2002-03-30 23:00:00,38573.77999999,24.7,89,5.6,29.1
2002-03-31 00:00:00,35380.94999997,24.1,92,5.0,28.7
2002-03-31 01:00:00,33662.58999999,23.8,93,5.2,28.3
2002-03-31 02:00:00,32415.76999998,23.6,94,4.0,28.2
2002-03-31 03:00:00,31628.14999998,23.5,91,5.5,27.6
2002-03-31 04:00:00,31175.56999999,23.2,93,6.2,27.1
2002-03-31 05:00:00,30748.709999989995,23.0,93,5.9,27.0
2002-03-31 06:00:00,29119.52999997,22.7,95,3.8,27.0
2002-03-31 07:00:00,29043.90999998,24.0,92,2.0,28.9
2002-03-31 08:00:00,30055.73999998,25.6,87,1.8,31.0
2002-03-31 09:00:00,30887.31999999,27.4,80,2.9,32.9
2002-03-31 10:00:00,31288.54999998,28.6,76,3.6,35.4
2002-03-31 11:00:00,31603.539999980003,29.4,73,4.5,36.3
2002-03-31 12:00:00,31393.18999999,30.1,67,5.6,36.2
2002-03-31 13:00:00,31249.28999999,30.8,63,5.5,37.1
2002-03-31 14:00:00,31388.51999997,30.6,63,6.8,36.0
2002-03-31 15:00:00,31606.47999999,30.7,62,7.5,35.0
2002-03-31 16:00:00,32101.109999990003,29.2,68,7.4,33.3
2002-03-31 17:00:00,33404.63999998,28.4,74,6.0,33.2
2002-03-31 18:00:00,39950.299999990006,27.5,77,4.8,32.4
2002-03-31 19:00:00,42586.79999999,26.7,81,5.2,31.5
2002-03-31 20:00:00,41375.47999999,26.0,84,5.4,30.7
2002-03-31 21:00:00,40624.56999998,25.2,89,6.6,29.9
2002-03-31 22:00:00,39284.75999997,24.8,91,5.1,29.7
2002-03-31 23:00:00,36618.73999998,24.3,92,4.8,29.0
2002-04-01 00:00:00,34873.51999997,23.7,95,4.3,28.5
2002-04-01 01:00:00,33160.92999999,23.4,96,3.6,28.2
2002-04-01 02:00:00,32109.48999997,23.2,97,3.9,27.9
2002-04-01 03:00:00,31583.68999998,22.9,97,3.5,27.5
2002-04-01 04:00:00,31742.849999970003,22.6,98,4.1,27.1
2002-04-01 05:00:00,32951.82999998,23.0,97,2.6,27.7
2002-04-01 06:00:00,34682.01999998,22.4,98,3.5,26.8
2002-04-01 07:00:00,37365.29999998001,23.7,94,6.0,28.0
2002-04-01 08:00:00,41613.19999998,25.0,86,4.8,29.5
2002-04-01 09:00:00,44085.61999998,26.5,81,3.6,31.5
2002-04-01 10:00:00,45558.43999999,28.2,75,6.3,34.2
2002-04-01 11:00:00,45437.55999999,29.4,71,8.8,35.5
2002-04-01 12:00:00,44008.07999999,30.0,69,8.8,36.6
2002-04-01 13:00:00,45134.29999999,30.4,68,8.8,36.6
2002-04-01 14:00:00,46402.88999999,30.6,64,7.2,36.2
2002-04-01 15:00:00,46446.04999998,30.8,62,5.8,35.6
2002-04-01 16:00:00,46074.94999998,29.5,68,6.5,34.0
2002-04-01 17:00:00,44021.740000000005,28.3,73,7.3,32.8
2002-04-01 18:00:00,46400.47999999,27.1,77,8.1,31.3
2002-04-01 19:00:00,47565.56999999,26.4,80,3.6,31.2
2002-04-01 20:00:00,45928.02999999,25.8,86,5.4,30.6
2002-04-01 21:00:00,45923.77999999,25.1,88,5.6,29.8
2002-04-01 22:00:00,44452.10999999,24.4,90,4.5,29.0
2002-04-01 23:00:00,41357.39999999,23.8,92,4.3,28.2
2002-04-02 00:00:00,38818.40999998,23.3,93,4.0,27.7
2002-04-02 01:00:00,36711.55999999,23.0,94,4.1,27.3
2002-04-02 02:00:00,35645.68999997,22.8,94,4.8,26.9
2002-04-02 03:00:00,35253.83999999,22.3,96,4.2,26.4
2002-04-02 04:00:00,35077.20999997,22.2,96,4.6,26.1
2002-04-02 05:00:00,35805.36999999,22.1,96,5.4,25.9
2002-04-02 06:00:00,37210.68999998999,22.0,96,4.0,26.0
2002-04-02 07:00:00,39308.61999998,23.9,92,3.9,28.6
2002-04-02 08:00:00,43258.48999997,25.5,86,4.5,30.4
2002-04-02 09:00:00,45098.619999990005,27.2,78,6.6,31.7
2002-04-02 10:00:00,46298.689999990005,28.0,73,6.9,32.4
2002-04-02 11:00:00,45850.12999998,28.9,69,6.3,34.5
2002-04-02 12:00:00,44228.01999998,29.0,68,5.6,33.8
2002-04-02 13:00:00,45562.52999999,29.2,67,6.9,34.7
2002-04-02 14:00:00,46343.15999999,29.6,65,6.5,34.4
2002-04-02 15:00:00,46720.16999998,30.5,60,5.8,34.4
2002-04-02 16:00:00,46385.29999998,29.4,65,6.2,33.4
2002-04-02 17:00:00,44452.32999999,28.5,72,5.5,33.1
2002-04-02 18:00:00,47152.159999990006,27.6,77,6.0,32.2
2002-04-02 19:00:00,48259.44999999,26.7,81,5.0,31.5
2002-04-02 20:00:00,46355.689999990005,26.1,84,6.1,30.8
2002-04-02 21:00:00,46276.04999998,25.6,87,5.9,30.3
2002-04-02 22:00:00,44571.05999999,25.2,88,6.5,29.8
2002-04-02 23:00:00,41991.16999999,24.7,91,6.8,29.2
2002-04-03 00:00:00,39451.66999998,24.3,92,6.2,28.8
2002-04-03 01:00:00,36323.59999999,23.9,93,5.7,28.3
2002-04-03 02:00:00,35370.04999998,23.7,92,5.6,28.0
2002-04-03 03:00:00,34985.28999999,23.5,93,5.5,27.8
2002-04-03 04:00:00,35021.14999998,23.3,94,4.7,27.7
2002-04-03 05:00:00,35906.14999998,23.1,94,4.3,27.4
2002-04-03 06:00:00,37283.41999999,22.9,96,6.5,26.9
2002-04-03 07:00:00,39557.759999990005,24.3,91,6.3,28.8
2002-04-03 08:00:00,43156.67999998,26.2,85,7.1,30.9
2002-04-03 09:00:00,45005.94999998,27.9,77,7.6,32.6
2002-04-03 10:00:00,46126.87999997,29.4,70,7.1,35.5
2002-04-03 11:00:00,45919.79999998,30.4,66,7.2,37.3
2002-04-03 12:00:00,44362.49999998,30.9,62,7.1,36.4
2002-04-03 13:00:00,45499.08999999,31.0,61,6.1,35.9
2002-04-03 14:00:00,46339.81999998,31.0,61,5.2,35.6
2002-04-03 15:00:00,46731.06999999,30.8,62,1.8,35.8
2002-04-03 16:00:00,46276.49999999,29.7,66,3.7,34.5
2002-04-03 17:00:00,44305.57999999,28.1,76,3.7,33.4
2002-04-03 18:00:00,46942.25999999,27.6,79,4.5,32.7
2002-04-03 19:00:00,47424.02999999,26.8,82,5.8,31.7
2002-04-03 20:00:00,45977.00999999,25.9,86,8.7,30.3
2002-04-03 21:00:00,45959.42999999,25.3,88,9.4,29.6
2002-04-03 22:00:00,44457.139999980005,24.8,91,8.5,29.1
2002-04-03 23:00:00,40956.09999999,24.3,92,8.7,28.5
2002-04-04 00:00:00,37024.35999998,23.9,94,7.4,28.1
2002-04-04 01:00:00,35790.17999999,23.6,94,6.2,27.9
2002-04-04 02:00:00,34763.05999999,23.0,95,4.3,27.3
2002-04-04 03:00:00,34360.469999990004,23.4,93,5.0,27.7
2002-04-04 04:00:00,34461.94999999,22.9,94,6.4,26.8
2002-04-04 05:00:00,35347.67999999,22.5,96,5.7,26.4
2002-04-04 06:00:00,36859.90999999,22.4,96,3.3,26.7
2002-04-04 07:00:00,39057.47999999,23.0,95,4.1,27.4
2002-04-04 08:00:00,42669.89999998,24.4,88,2.0,29.1
2002-04-04 09:00:00,44487.95999999,25.8,83,0.4,31.0
2002-04-04 10:00:00,45795.06999999,27.4,78,1.3,33.5
2002-04-04 11:00:00,45779.69999998,28.1,78,2.2,34.1
2002-04-04 12:00:00,44139.58999999,29.4,71,1.8,36.7
2002-04-04 13:00:00,45185.18999998,29.7,68,2.3,36.4
2002-04-04 14:00:00,46454.99999999,29.6,67,12.2,33.6
2002-04-04 15:00:00,46465.56999998,25.5,85,9.2,29.5
2002-04-04 16:00:00,46201.69999999,25.6,84,7.6,29.8
2002-04-04 17:00:00,44298.02999998,25.7,84,6.2,30.2
2002-04-04 18:00:00,46832.09999999,25.4,86,2.2,30.4
2002-04-04 19:00:00,47644.70999998,24.7,92,3.6,29.9
2002-04-04 20:00:00,45760.30999999,24.9,88,1.9,29.9
2002-04-04 21:00:00,45762.61999999,24.5,90,1.9,29.6
2002-04-04 22:00:00,44333.08999999,23.7,96,3.7,28.6
2002-04-04 23:00:00,40932.53999999,23.4,96,3.6,28.3
2002-04-05 00:00:00,37765.56999998,23.2,97,3.6,27.9
2002-04-05 01:00:00,35727.64999998,23.0,98,4.6,27.6
2002-04-05 02:00:00,34792.33999999,23.0,98,2.3,27.9
2002-04-05 03:00:00,34311.42999999,22.7,99,1.1,27.7
2002-04-05 04:00:00,34450.79999997,22.6,99,1.5,27.5
2002-04-05 05:00:00,35460.96999998,22.3,99,2.2,27.0
2002-04-05 06:00:00,37212.60999999,22.4,99,3.7,26.9
2002-04-05 07:00:00,39352.46999998,22.6,98,4.1,27.1
2002-04-05 08:00:00,42883.74999999,23.9,91,2.2,28.7
2002-04-05 09:00:00,45065.77999998,25.8,83,1.8,30.8
2002-04-05 10:00:00,46150.57999998,27.4,78,3.3,32.9
2002-04-05 11:00:00,45844.189999990005,28.1,77,2.9,34.4
2002-04-05 12:00:00,44130.38999998,28.9,74,0.4,36.1
2002-04-05 13:00:00,45074.19999998,29.3,71,0.5,36.0
2002-04-05 14:00:00,46378.90999999,28.9,70,3.6,33.8
2002-04-05 15:00:00,46386.67999998,29.9,66,2.3,35.0
2002-04-05 16:00:00,45408.05999999,28.4,70,1.0,33.4
2002-04-05 17:00:00,43710.09,25.8,82,0.7,30.9
2002-04-05 18:00:00,46486.34999998,25.0,87,2.9,29.8
2002-04-05 19:00:00,47350.17999999,24.5,90,4.8,29.1
2002-04-05 20:00:00,45660.82999999,24.2,92,4.9,28.8
2002-04-05 21:00:00,45304.19999998,24.0,92,4.8,28.5
2002-04-05 22:00:00,44373.99999999,23.1,97,4.9,27.7
2002-04-05 23:00:00,41199.88999997999,23.1,96,4.3,27.6
2002-04-06 00:00:00,38505.62999999,22.8,97,4.7,27.2
2002-04-06 01:00:00,36383.89999999,22.5,97,5.5,26.7
2002-04-06 02:00:00,34995.08999999,22.2,98,5.9,26.2
2002-04-06 03:00:00,34445.89999999,22.0,96,5.9,25.7
2002-04-06 04:00:00,34252.65999999,21.8,96,5.7,25.4
2002-04-06 05:00:00,34378.64999998,21.5,97,4.8,25.2
2002-04-06 06:00:00,34054.769999979995,21.5,97,5.9,25.0
2002-04-06 07:00:00,34931.069999989995,22.7,94,6.4,26.5
2002-04-06 08:00:00,37088.79999999,23.9,94,6.6,28.2
2002-04-06 09:00:00,38571.25999999,24.8,92,3.9,29.9
2002-04-06 10:00:00,39183.58999998,26.1,87,2.5,31.9
2002-04-06 11:00:00,39002.97999999,26.9,83,3.3,33.0
2002-04-06 12:00:00,38301.52999998,27.4,81,4.0,33.8
2002-04-06 13:00:00,38168.73999998999,28.5,78,2.9,36.6
2002-04-06 14:00:00,38070.27999999,28.8,76,2.3,35.9
2002-04-06 15:00:00,37999.63999999,29.7,64,1.8,34.9
2002-04-06 16:00:00,37988.55999999,28.1,70,5.4,32.3
2002-04-06 17:00:00,38452.87999999,26.4,79,5.6,30.7
2002-04-06 18:00:00,44495.26999999,25.9,81,4.1,30.4
2002-04-06 19:00:00,47603.06999998,25.4,84,3.3,30.1
2002-04-06 20:00:00,45233.06999998,24.8,87,4.4,29.4
2002-04-06 21:00:00,43173.99999998,24.3,90,4.1,28.9
2002-04-06 22:00:00,41316.73999997,23.9,92,5.7,28.3
2002-04-06 23:00:00,38538.42999998,23.5,95,5.8,27.8
2002-04-07 00:00:00,35531.48999998,22.9,97,4.9,27.3
2002-04-07 01:00:00,33724.799999990006,22.6,97,5.4,26.8
2002-04-07 02:00:00,32486.46999999,22.3,98,6.1,26.3
2002-04-07 03:00:00,31982.149999990004,22.3,97,5.8,26.2
2002-04-07 04:00:00,31522.38999999,22.2,97,4.7,26.3
2002-04-07 05:00:00,31137.03999999,21.9,98,3.7,26.0
2002-04-07 06:00:00,29699.86999999,21.9,98,4.0,26.0
2002-04-07 07:00:00,29387.67999999,23.2,93,5.0,27.3
2002-04-07 08:00:00,30549.379999990004,24.4,88,3.6,28.9
2002-04-07 09:00:00,31366.14999999,26.0,81,2.6,30.8
2002-04-07 10:00:00,32044.39999999,27.3,76,0.0,33.2
2002-04-07 11:00:00,32467.35999999,28.5,73,1.1,35.2
2002-04-07 12:00:00,32486.60999998,29.4,72,1.4,37.6
2002-04-07 13:00:00,32471.559999980003,29.9,67,1.5,37.2
2002-04-07 14:00:00,32584.78999999,30.1,64,2.9,36.1
2002-04-07 15:00:00,32832.119999970004,29.7,65,2.7,34.5
2002-04-07 16:00:00,33276.719999990004,29.2,67,3.3,34.0
2002-04-07 17:00:00,34747.469999990004,27.4,77,4.5,32.2
2002-04-07 18:00:00,41385.87999999,26.9,79,4.3,31.7
2002-04-07 19:00:00,43147.95999999,26.2,82,4.5,30.9
2002-04-07 20:00:00,41610.90999999,25.5,85,5.1,30.0
2002-04-07 21:00:00,40526.17999999,24.9,87,4.5,29.4
2002-04-07 22:00:00,38692.12999998999,24.4,88,4.5,28.8
2002-04-07 23:00:00,35852.69999999,23.9,90,5.4,28.1
2002-04-08 00:00:00,33980.35999999,23.4,92,5.2,27.5
2002-04-08 01:00:00,32317.89999998,23.0,93,5.0,27.1
2002-04-08 02:00:00,31510.30999998,22.6,94,4.6,26.6
2002-04-08 03:00:00,31291.20999998,22.5,94,5.5,26.3
2002-04-08 04:00:00,31554.09999999,22.3,94,5.0,26.0
2002-04-08 05:00:00,32900.15999999,21.9,95,4.8,25.6
2002-04-08 06:00:00,35149.76999999001,21.8,96,4.6,25.5
2002-04-08 07:00:00,37510.57999999,23.1,92,3.1,27.4
2002-04-08 08:00:00,41228.45999999,25.1,85,2.8,29.8
2002-04-08 09:00:00,43282.54999998,26.8,78,2.5,31.8
2002-04-08 10:00:00,44757.71999998,28.2,70,3.6,33.9
2002-04-08 11:00:00,44735.86999999,29.4,66,4.3,36.2
2002-04-08 12:00:00,43182.64999999,29.8,66,3.8,36.0
2002-04-08 13:00:00,44347.81999999,30.4,63,3.6,37.3
2002-04-08 14:00:00,45511.73999998,30.8,60,3.1,36.7
2002-04-08 15:00:00,45920.07999999,30.5,60,1.6,35.0
2002-04-08 16:00:00,45351.32999999,29.2,65,4.2,33.5
2002-04-08 17:00:00,43767.64999998,28.5,69,4.0,33.0
2002-04-08 18:00:00,46980.41999999,27.4,76,5.4,31.9
2002-04-08 19:00:00,47249.04999998,26.4,85,3.6,31.7
2002-04-08 20:00:00,45242.85999998,26.0,85,4.4,30.9
2002-04-08 21:00:00,45020.94999999,24.7,91,4.7,29.6
2002-04-08 22:00:00,43461.72999999,25.3,86,4.6,29.9
2002-04-08 23:00:00,40138.23999998999,24.5,90,4.1,29.2
2002-04-09 00:00:00,37352.299999990006,23.7,94,4.6,28.2
2002-04-09 01:00:00,35208.389999980005,23.0,96,5.5,27.3
2002-04-09 02:00:00,34035.099999989994,22.6,97,5.5,26.7
2002-04-09 03:00:00,33665.42999999,22.2,98,5.4,26.3
2002-04-09 04:00:00,33900.10999999,22.1,98,5.2,26.2
2002-04-09 05:00:00,34918.42999999,21.7,100,4.7,25.8
2002-04-09 06:00:00,36670.25999998,21.8,100,5.4,25.8
2002-04-09 07:00:00,38913.88999998,23.3,97,3.4,28.1
2002-04-09 08:00:00,42391.20999998,25.0,89,2.3,30.2
2002-04-09 09:00:00,44236.24999999,27.2,79,0.8,32.8
2002-04-09 10:00:00,45301.41999999,28.7,69,2.2,34.8
2002-04-09 11:00:00,45118.71999999,29.5,66,2.5,35.8
2002-04-09 12:00:00,43547.92999999,29.9,66,3.4,36.4
2002-04-09 13:00:00,44836.30999999,30.5,61,3.6,36.8
2002-04-09 14:00:00,46025.14999999,30.4,61,2.2,35.9
2002-04-09 15:00:00,46158.81999999,29.0,65,7.7,32.6
2002-04-09 16:00:00,45812.05999999,27.2,75,8.0,31.1
2002-04-09 17:00:00,44262.37999999,26.0,79,5.7,30.1
2002-04-09 18:00:00,47643.39999998,25.4,82,0.8,30.2
2002-04-09 19:00:00,47879.03999999,25.1,85,2.0,29.9
2002-04-09 20:00:00,45994.26999997,24.6,89,0.8,29.8
2002-04-09 21:00:00,45964.95999999,24.0,92,2.5,28.9
2002-04-09 22:00:00,44384.049999990006,23.5,95,4.3,28.1
2002-04-09 23:00:00,40562.14999999,23.0,96,4.7,27.4
2002-04-10 00:00:00,37435.28999999,22.6,97,4.6,26.9
2002-04-10 01:00:00,35727.85999999,22.6,98,4.3,26.9
2002-04-10 02:00:00,34600.92999998,22.4,98,4.6,26.6
2002-04-10 03:00:00,34178.36999999,22.6,96,4.8,26.7
2002-04-10 04:00:00,34306.069999989995,22.3,97,4.0,26.4
2002-04-10 05:00:00,35328.59999998,22.0,97,2.6,26.2
2002-04-10 06:00:00,37142.05999999,21.7,98,1.8,25.9
2002-04-10 07:00:00,39290.32999999,21.8,98,6.2,25.6
2002-04-10 08:00:00,42914.36999999,22.5,94,8.0,26.0
2002-04-10 09:00:00,44730.11999998,24.1,90,9.8,27.7
2002-04-10 10:00:00,45941.95999998,24.5,89,7.0,28.8
2002-04-10 11:00:00,45757.689999990005,25.3,90,5.2,30.2
2002-04-10 12:00:00,44080.39999998,25.6,89,4.9,30.7
2002-04-10 13:00:00,45271.70999998,26.3,86,5.9,31.6
2002-04-10 14:00:00,46625.91999999,26.9,82,5.2,32.0
2002-04-10 15:00:00,46559.69999998,27.8,76,2.3,33.1
2002-04-10 16:00:00,46324.00999998,27.6,74,1.5,32.5
2002-04-10 17:00:00,44806.27999997,27.0,77,3.8,31.7
2002-04-10 18:00:00,48287.99999998,26.2,81,3.9,30.9
2002-04-10 19:00:00,48005.07999999,25.5,85,5.1,30.1
2002-04-10 20:00:00,46027.81999999,24.8,88,4.8,29.5
2002-04-10 21:00:00,46066.74999999,24.3,91,3.8,29.0
2002-04-10 22:00:00,44334.12999999,23.8,93,4.0,28.5
2002-04-10 23:00:00,40901.55999997,23.5,94,5.1,27.9
2002-04-11 00:00:00,36794.06999998,23.2,94,4.7,27.6
2002-04-11 01:00:00,35527.769999979995,22.8,95,5.4,26.9
2002-04-11 02:00:00,34590.84999998,22.6,95,5.4,26.5
2002-04-11 03:00:00,34216.98999997,22.5,94,5.0,26.4
2002-04-11 04:00:00,34517.33999999,22.4,94,4.7,26.2
2002-04-11 05:00:00,35534.71999998,22.2,94,4.0,26.1
2002-04-11 06:00:00,37350.69999999,22.1,95,4.7,25.8
2002-04-11 07:00:00,39489.53999998,23.0,92,4.7,27.0
2002-04-11 08:00:00,43049.21999999,24.5,86,5.2,28.7
2002-04-11 09:00:00,44973.659999990006,26.1,78,7.1,29.9
2002-04-11 10:00:00,46259.59999998,27.2,76,5.1,32.3
2002-04-11 11:00:00,46090.65999998,28.2,75,3.4,34.9
2002-04-11 12:00:00,44356.10999999,29.1,68,3.2,35.8
2002-04-11 13:00:00,45486.08999998,29.2,67,5.2,34.1
2002-04-11 14:00:00,46712.24999999,28.5,70,5.4,32.9
2002-04-11 15:00:00,47093.37999998999,27.4,75,4.9,31.9
2002-04-11 16:00:00,46797.19999999,25.6,82,4.2,30.1
2002-04-11 17:00:00,45019.10999999,25.0,87,4.0,29.7
2002-04-11 18:00:00,48388.94999997,24.3,91,5.9,28.7
2002-04-11 19:00:00,48218.80999999,23.7,94,4.4,28.3
2002-04-11 20:00:00,46349.03999999,23.4,95,4.0,27.9
2002-04-11 21:00:00,46369.62999998999,23.1,96,5.4,27.5
